DEPARTAMENTO,MUNICIPIO,ARMAS MEDIOS,FECHA HECHO,GENERO,*AGRUPA EDAD PERSONA,CANTIDAD
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,20/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,21/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,26/01/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,26/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,28/01/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,29/01/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,29/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,30/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,03/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,04/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,05/02/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,06/02/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,07/02/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,08/02/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,16/02/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,19/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,22/02/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,22/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,26/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,27/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,28/02/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,02/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,05/03/2021,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,05/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,09/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,09/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,10/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,11/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,14/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,17/03/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,17/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,20/03/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,20/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,24/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,25/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,27/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,01/04/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,02/04/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,11/04/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,13/04/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,16/04/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,17/04/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,19/04/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,21/04/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,21/04/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,25/04/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,28/04/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,30/04/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,ARMA BLANCA / CORTOPUNZANTE,30/04/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,ITUANGO,ARMA BLANCA / CORTOPUNZANTE,16/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,JERICÓ,ARMA BLANCA / CORTOPUNZANTE,10/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA CEJA,ARMA BLANCA / CORTOPUNZANTE,01/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA CEJA,ARMA BLANCA / CORTOPUNZANTE,06/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA CEJA,ARMA BLANCA / CORTOPUNZANTE,01/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,LA CEJA,ARMA BLANCA / CORTOPUNZANTE,18/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,LA CEJA,ARMA BLANCA / CORTOPUNZANTE,27/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,07/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,11/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,12/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,15/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,16/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,27/01/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,09/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,13/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,09/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,16/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,20/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,01/04/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,02/04/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,15/04/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,ARMA BLANCA / CORTOPUNZANTE,20/04/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,MARINILLA,ARMA BLANCA / CORTOPUNZANTE,09/01/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MARINILLA,ARMA BLANCA / CORTOPUNZANTE,13/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,MARINILLA,ARMA BLANCA / CORTOPUNZANTE,30/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,MARINILLA,ARMA BLANCA / CORTOPUNZANTE,05/04/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,MARINILLA,ARMA BLANCA / CORTOPUNZANTE,13/04/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,01/01/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,02/01/2021,MASCULINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,03/01/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,04/01/2021,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,04/01/2021,MASCULINO,ADULTOS,10
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,05/01/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,05/01/2021,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,05/01/2021,MASCULINO,ADULTOS,9
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,06/01/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,06/01/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,07/01/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,07/01/2021,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,07/01/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,08/01/2021,FEMENINO,ADULTOS,6
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,08/01/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,09/01/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,09/01/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,10/01/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,11/01/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,11/01/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,12/01/2021,FEMENINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,12/01/2021,MASCULINO,ADULTOS,6
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,13/01/2021,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,13/01/2021,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,13/01/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,14/01/2021,FEMENINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,14/01/2021,MASCULINO,ADULTOS,6
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,15/01/2021,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,15/01/2021,MASCULINO,ADULTOS,9
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,16/01/2021,FEMENINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,16/01/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,17/01/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,18/01/2021,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,18/01/2021,FEMENINO,ADULTOS,8
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,18/01/2021,MASCULINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,19/01/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,19/01/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,20/01/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,20/01/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,21/01/2021,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,21/01/2021,MASCULINO,ADULTOS,15
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,22/01/2021,FEMENINO,ADULTOS,6
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,22/01/2021,MASCULINO,ADULTOS,6
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,23/01/2021,FEMENINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,23/01/2021,MASCULINO,ADULTOS,6
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,24/01/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,24/01/2021,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,24/01/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,25/01/2021,FEMENINO,ADULTOS,8
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,25/01/2021,MASCULINO,ADULTOS,7
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,26/01/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,26/01/2021,MASCULINO,ADULTOS,8
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,27/01/2021,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,27/01/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,28/01/2021,FEMENINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,28/01/2021,MASCULINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,29/01/2021,FEMENINO,ADULTOS,7
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,29/01/2021,MASCULINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,30/01/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,30/01/2021,MASCULINO,ADULTOS,9
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,31/01/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,31/01/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,01/02/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,01/02/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,02/02/2021,FEMENINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,02/02/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,03/02/2021,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,03/02/2021,MASCULINO,ADOLESCENTES,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,03/02/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,04/02/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,04/02/2021,MASCULINO,ADULTOS,6
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,05/02/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,05/02/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,06/02/2021,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,06/02/2021,MASCULINO,ADULTOS,8
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,07/02/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,07/02/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,08/02/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,08/02/2021,MASCULINO,ADULTOS,9
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,09/02/2021,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,09/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,10/02/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,10/02/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,11/02/2021,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,11/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,12/02/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,12/02/2021,MASCULINO,ADULTOS,9
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,13/02/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,13/02/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,14/02/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,14/02/2021,MASCULINO,ADULTOS,8
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,15/02/2021,FEMENINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,15/02/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,16/02/2021,FEMENINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,16/02/2021,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,16/02/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,17/02/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,17/02/2021,MASCULINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,18/02/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,18/02/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,19/02/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,19/02/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,20/02/2021,FEMENINO,ADULTOS,6
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,20/02/2021,MASCULINO,ADULTOS,8
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,21/02/2021,FEMENINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,21/02/2021,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,21/02/2021,MASCULINO,ADULTOS,8
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,22/02/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,22/02/2021,MASCULINO,ADULTOS,6
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,23/02/2021,FEMENINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,23/02/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,24/02/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,24/02/2021,MASCULINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,25/02/2021,FEMENINO,ADULTOS,7
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,25/02/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,26/02/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,26/02/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,27/02/2021,MASCULINO,ADULTOS,7
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,28/02/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,28/02/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,01/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,01/03/2021,MASCULINO,ADULTOS,8
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,02/03/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,02/03/2021,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,03/03/2021,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,03/03/2021,MASCULINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,04/03/2021,FEMENINO,ADULTOS,6
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,04/03/2021,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,05/03/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,05/03/2021,MASCULINO,ADOLESCENTES,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,05/03/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,06/03/2021,FEMENINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,06/03/2021,MASCULINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,07/03/2021,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,07/03/2021,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),ARMA BLANCA / CORTOPUNZANTE,07/03/2021,MASCULINO,ADULTOS,5
